Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age at marriage,Number of ever married persons - Males,Number of ever married persons - Females,Duration of marriage of currently married persons - All durations - Males,Duration of marriage of currently married persons - All durations - Females,Duration of marriage of currently married persons - 0-4 - Males,Duration of marriage of currently married persons - 0-4 - Females,Duration of marriage of currently married persons - 5-9 - Males,Duration of marriage of currently married persons - 5-9 - Females,Duration of marriage of currently married persons - 10-19 - Males,Duration of marriage of currently married persons - 10-19 - Females,Duration of marriage of currently married persons - 20-29 - Males,Duration of marriage of currently married persons - 20-29 - Females,Duration of marriage of currently married persons - 30-39 - Males,Duration of marriage of currently married persons - 30-39 - Females,Duration of marriage of currently married persons - 40+ - Males,Duration of marriage of currently married persons - 40+ - Females,Duration of marriage of currently married persons - Duration not known - Males,Duration of marriage of currently married persons - Duration not known - Females
C1104,31,00,0000,State - LAKSHADWEEP  31,Total,32-33,278,14,273,11,62,2,42,2,79,4,64,3,18,0,8,0,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Total,34+,261,31,258,26,42,16,46,7,77,1,59,2,24,0,10,0,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Total,Age not stated,241,316,225,262,0,0,0,0,0,0,0,0,0,0,0,0,225,262
C1104,31,00,0000,State - LAKSHADWEEP  31,Rural,All ages,7106,8285,6850,6794,919,963,1044,1070,1821,1921,1421,1382,937,895,598,424,110,139
C1104,31,00,0000,State - LAKSHADWEEP  31,Rural,Less than 10,34,92,32,63,0,0,0,0,1,18,14,23,4,8,13,14,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Rural,10-11,1,49,1,33,0,0,0,0,0,3,1,7,0,12,0,11,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Rural,12-13,3,214,3,146,0,0,0,10,0,30,0,33,2,53,1,20,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Rural,14-15,29,886,26,675,0,19,0,57,2,171,2,190,7,146,15,92,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Rural,16-17,130,2049,115,1672,1,115,7,252,16,510,18,360,31,297,42,138,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Rural,18-19,544,2699,514,2278,18,372,30,401,105,663,113,494,121,246,127,102,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Rural,20-21,1275,1220,1213,980,97,187,141,180,297,287,279,180,241,111,158,35,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Rural,22-23,1430,466,1376,416,158,138,198,85,403,133,323,39,205,14,89,7,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Rural,24-25,1635,277,1578,239,210,71,279,59,449,64,330,37,209,6,101,2,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Rural,26-27,864,81,854,77,200,30,181,8,251,26,135,9,64,1,23,3,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Rural,28-29,579,51,572,48,130,21,120,10,163,8,106,8,31,1,22,0,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Rural,30-31,257,19,254,14,54,3,50,4,78,6,52,1,14,0,6,0,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Rural,32-33,115,4,113,4,28,1,19,0,33,2,28,1,4,0,1,0,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Rural,34+,91,13,89,10,23,6,19,4,23,0,20,0,4,0,0,0,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Rural,Age not stated,119,165,110,139,0,0,0,0,0,0,0,0,0,0,0,0,110,139
C1104,31,00,0000,State - LAKSHADWEEP  31,Urban,All ages,6010,7160,5777,5964,731,823,832,913,1593,1764,1284,1204,802,776,418,360,117,124
C1104,31,00,0000,State - LAKSHADWEEP  31,Urban,Less than 10,24,80,23,66,0,0,0,0,1,17,4,20,4,17,14,12,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Urban,10-11,1,7,1,5,0,0,0,0,0,2,1,2,0,1,0,0,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Urban,12-13,3,57,3,46,0,0,0,1,0,9,1,9,2,22,0,5,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Urban,14-15,9,469,7,389,0,12,0,34,2,116,2,95,1,79,2,53,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Urban,16-17,26,1135,24,933,0,77,1,131,7,322,3,194,6,139,7,70,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Urban,18-19,207,2832,193,2380,14,339,23,409,44,707,38,477,46,319,28,129,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Urban,20-21,697,1407,657,1137,38,162,66,175,171,337,166,259,129,141,86,63,1,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Urban,22-23,813,475,786,422,92,102,103,75,221,129,189,73,113,27,67,15,1,1
C1104,31,00,0000,State - LAKSHADWEEP  31,Urban,24-25,1417,324,1365,272,178,78,193,45,419,72,302,48,188,19,85,10,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Urban,26-27,1104,100,1069,90,174,29,189,21,291,18,235,11,137,8,43,3,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Urban,28-29,771,59,750,55,114,11,126,13,227,20,164,8,78,3,41,0,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Urban,30-31,483,36,455,23,68,2,81,4,110,12,104,4,64,1,28,0,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Urban,32-33,163,10,160,7,34,1,23,2,46,2,36,2,14,0,7,0,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Urban,34+,170,18,169,16,19,10,27,3,54,1,39,2,20,0,10,0,0,0
C1104,31,00,0000,State - LAKSHADWEEP  31,Urban,Age not stated,122,151,115,123,0,0,0,0,0,0,0,0,0,0,0,0,115,123
C1104,32,00,0000,State - KERALA  32,Total,All ages,7379448,9877605,7154027,7991012,1046120,1252730,1013626,1186666,1858370,2135592,1467201,1595906,893110,915580,689923,698658,185677,205880
C1104,32,00,0000,State - KERALA  32,Total,Less than 10,47842,157390,45321,116377,5,9,22,73,1853,24709,13361,36047,11842,25337,18170,30111,68,91
C1104,32,00,0000,State - KERALA  32,Total,10-11,1445,24023,1322,16223,6,98,26,441,242,2805,448,3430,269,3463,327,5917,4,69
C1104,32,00,0000,State - KERALA  32,Total,12-13,1705,136579,1356,85763,6,361,21,2360,163,15100,489,21662,237,19666,438,26589,2,25
C1104,32,00,0000,State - KERALA  32,Total,14-15,5658,637723,4280,447165,63,15177,161,31124,656,112688,934,107426,641,82100,1816,98584,9,66
C1104,32,00,0000,State - KERALA  32,Total,16-17,23055,1358554,19746,1050879,715,111108,1300,121212,4302,287667,3730,235526,2909,157700,6773,137515,17,151
C1104,32,00,0000,State - KERALA  32,Total,18-19,147310,2292852,136749,1860802,7907,278185,13139,265945,32908,507256,27663,401179,21020,235609,34075,172411,37,217
C1104,32,00,0000,State - KERALA  32,Total,20-21,560565,1970731,530479,1598866,43867,259770,57868,258415,133948,438293,118485,336578,76772,177116,99395,128500,144,194
C1104,32,00,0000,State - KERALA  32,Total,22-23,901615,1304356,873850,1144838,103536,240209,105866,211599,235646,331318,202380,213845,115397,96449,110876,51282,149,136
C1104,32,00,0000,State - KERALA  32,Total,24-25,1370423,867699,1322979,743963,167081,169250,163771,142431,344384,213556,305559,126979,176840,61720,165121,29957,223,70
C1104,32,00,0000,State - KERALA  32,Total,26-27,1187171,408613,1165322,363722,203897,92001,181086,75391,321975,102735,251846,58050,128675,26672,77704,8849,139,24
C1104,32,00,0000,State - KERALA  32,Total,28-29,1125764,210811,1103884,178922,202498,41544,181602,38448,301577,50439,217474,28428,131271,15300,69338,4746,124,17
C1104,32,00,0000,State - KERALA  32,Total,30-31,864047,116649,840542,88054,145414,18767,148386,19879,222952,24091,151069,13893,112113,8656,60479,2751,129,17
C1104,32,00,0000,State - KERALA  32,Total,32-33,450489,48433,441659,39522,82478,10367,80570,8831,126316,11041,78053,5604,53102,2921,21079,752,61,6
C1104,32,00,0000,State - KERALA  32,Total,34+,496422,71825,482118,51146,88647,15884,79808,10517,131448,13894,95710,7259,62022,2871,24332,694,151,27
C1104,32,00,0000,State - KERALA  32,Total,Age not stated,195937,271367,184420,204770,0,0,0,0,0,0,0,0,0,0,0,0,184420,204770
C1104,32,00,0000,State - KERALA  32,Rural,All ages,5444619,7305240,5272949,5918672,765153,925047,737740,873060,1357564,1575268,1078615,1177351,662546,678930,537962,539835,133369,149181
C1104,32,00,0000,State - KERALA  32,Rural,Less than 10,36031,118596,34133,88365,4,9,18,56,1447,19213,10283,27305,8694,18960,13636,22755,51,67
C1104,32,00,0000,State - KERALA  32,Rural,10-11,1114,18344,1024,12795,4,78,19,372,187,2256,350,2690,195,2710,266,4637,3,52
C1104,32,00,0000,State - KERALA  32,Rural,12-13,1336,103142,1061,67143,4,320,15,2018,126,12519,390,16806,169,14933,355,20525,2,22
C1104,32,00,0000,State - KERALA  32,Rural,14-15,4624,491346,3528,352326,51,13090,133,25789,534,90673,712,82851,503,62434,1586,77439,9,50
C1104,32,00,0000,State - KERALA  32,Rural,16-17,19431,1048049,16711,819867,598,90908,1099,96903,3596,224796,3022,179817,2426,119053,5954,108282,16,108
C1104,32,00,0000,State - KERALA  32,Rural,18-19,122985,1731731,114235,1410555,6633,212638,10894,200862,27086,381419,22611,302623,17425,177955,29557,134907,29,151
C1104,32,00,0000,State - KERALA  32,Rural,20-21,459769,1469383,434692,1190785,36043,191208,46881,190711,108069,324749,96106,251939,63199,132647,84273,99395,121,136
C1104,32,00,0000,State - KERALA  32,Rural,22-23,719007,938531,696683,822930,82458,172788,83486,152031,186840,238069,161400,152921,92241,69230,90152,37794,106,97
C1104,32,00,0000,State - KERALA  32,Rural,24-25,1057422,610761,1020309,521023,127753,120224,124622,99863,265199,148732,235113,87051,137103,43284,130352,21823,167,46
C1104,32,00,0000,State - KERALA  32,Rural,26-27,865375,277108,849427,246179,149878,64654,132778,51659,235409,68302,181117,37563,93012,17842,57132,6146,101,13
C1104,32,00,0000,State - KERALA  32,Rural,28-29,789427,141421,773816,119538,144650,28608,128368,26404,210007,32869,149321,18149,91698,10267,49690,3231,82,10
C1104,32,00,0000,State - KERALA  32,Rural,30-31,595727,78675,579073,58544,101287,12683,102808,13439,150728,15568,102150,9014,78449,5886,43564,1941,87,13
C1104,32,00,0000,State - KERALA  32,Rural,32-33,298364,31821,292506,25847,56345,6966,53759,5854,82212,7005,50908,3644,35125,1877,14119,497,38,4
C1104,32,00,0000,State - KERALA  32,Rural,34+,332998,48767,323305,34378,59445,10873,52860,7099,86124,9098,65132,4978,42307,1852,17326,463,111,15
C1104,32,00,0000,State - KERALA  32,Rural,Age not stated,141009,197565,132446,148397,0,0,0,0,0,0,0,0,0,0,0,0,132446,148397
C1104,32,00,0000,State - KERALA  32,Urban,All ages,1934829,2572365,1881078,2072340,280967,327683,275886,313606,500806,560324,388586,418555,230564,236650,151961,158823,52308,56699
C1104,32,00,0000,State - KERALA  32,Urban,Less than 10,11811,38794,11188,28012,1,0,4,17,406,5496,3078,8742,3148,6377,4534,7356,17,24
C1104,32,00,0000,State - KERALA  32,Urban,10-11,331,5679,298,3428,2,20,7,69,55,549,98,740,74,753,61,1280,1,17
C1104,32,00,0000,State - KERALA  32,Urban,12-13,369,33437,295,18620,2,41,6,342,37,2581,99,4856,68,4733,83,6064,0,3
C1104,32,00,0000,State - KERALA  32,Urban,14-15,1034,146377,752,94839,12,2087,28,5335,122,22015,222,24575,138,19666,230,21145,0,16
C1104,32,00,0000,State - KERALA  32,Urban,16-17,3624,310505,3035,231012,117,20200,201,24309,706,62871,708,55709,483,38647,819,29233,1,43
C1104,32,00,0000,State - KERALA  32,Urban,18-19,24325,561121,22514,450247,1274,65547,2245,65083,5822,125837,5052,98556,3595,57654,4518,37504,8,66
C1104,32,00,0000,State - KERALA  32,Urban,20-21,100796,501348,95787,408081,7824,68562,10987,67704,25879,113544,22379,84639,13573,44469,15122,29105,23,58
C1104,32,00,0000,State - KERALA  32,Urban,22-23,182608,365825,177167,321908,21078,67421,22380,59568,48806,93249,40980,60924,23156,27219,20724,13488,43,39
C1104,32,00,0000,State - KERALA  32,Urban,24-25,313001,256938,302670,222940,39328,49026,39149,42568,79185,64824,70446,39928,39737,18436,34769,8134,56,24
C1104,32,00,0000,State - KERALA  32,Urban,26-27,321796,131505,315895,117543,54019,27347,48308,23732,86566,34433,70729,20487,35663,8830,20572,2703,38,11
C1104,32,00,0000,State - KERALA  32,Urban,28-29,336337,69390,330068,59384,57848,12936,53234,12044,91570,17570,68153,10279,39573,5033,19648,1515,42,7
C1104,32,00,0000,State - KERALA  32,Urban,30-31,268320,37974,261469,29510,44127,6084,45578,6440,72224,8523,48919,4879,33664,2770,16915,810,42,4
C1104,32,00,0000,State - KERALA  32,Urban,32-33,152125,16612,149153,13675,26133,3401,26811,2977,44104,4036,27145,1960,17977,1044,6960,255,23,2
C1104,32,00,0000,State - KERALA  32,Urban,34+,163424,23058,158813,16768,29202,5011,26948,3418,45324,4796,30578,2281,19715,1019,7006,231,40,12
C1104,32,00,0000,State - KERALA  32,Urban,Age not stated,54928,73802,51974,56373,0,0,0,0,0,0,0,0,0,0,0,0,51974,56373
C1104,33,00,0000,State - TAMIL NADU  33,Total,All ages,15586775,18763108,14885529,15537615,1987727,2182906,2065466,2228990,3854927,4124858,3072904,3155509,1786361,1770643,1264358,1181398,853786,893311
C1104,33,00,0000,State - TAMIL NADU  33,Total,Less than 10,106673,197857,100689,170418,17,71,163,442,8318,40072,40982,55936,21688,33567,27830,38499,1691,1831
C1104,33,00,0000,State - TAMIL NADU  33,Total,10-11,10210,65389,9494,50399,80,312,316,2070,2068,12230,3206,12107,1691,8992,1747,13867,386,821
C1104,33,00,0000,State - TAMIL NADU  33,Total,12-13,11290,315583,9354,228312,72,2218,314,12948,2136,58473,3106,60041,1555,43898,2003,49781,168,953
C1104,33,00,0000,State - TAMIL NADU  33,Total,14-15,39016,1556950,29841,1210652,608,38791,1691,94413,6701,326635,7642,318758,4966,216877,7994,211303,239,3875
C1104,33,00,0000,State - TAMIL NADU  33,Total,16-17,130159,2859666,113712,2407758,7125,279501,11752,329857,35270,762744,25240,543153,15210,293382,18597,191213,518,7908
C1104,33,00,0000,State - TAMIL NADU  33,Total,18-19,665924,4679894,613643,4011188,57293,633420,76685,644063,173650,1170529,135941,843577,81322,439478,86649,266214,2103,13907
C1104,33,00,0000,State - TAMIL NADU  33,Total,20-21,2331427,4219291,2172204,3446523,202408,497699,280273,564513,579076,919009,506002,746128,298538,428546,298131,277489,7776,13139
C1104,33,00,0000,State - TAMIL NADU  33,Total,22-23,2257100,1661453,2178559,1474538,309518,335322,329604,278295,639677,397055,476797,269626,248842,130286,166672,57887,7449,6067
C1104,33,00,0000,State - TAMIL NADU  33,Total,24-25,3378424,1182672,3231227,979557,383352,209667,404985,164426,865471,252161,753053,183613,469529,111463,344636,54092,10201,4135
C1104,33,00,0000,State - TAMIL NADU  33,Total,26-27,1920492,396161,1876706,355185,355836,101866,314550,67572,532640,91152,377808,56912,194043,27394,95493,8643,6336,1646
C1104,33,00,0000,State - TAMIL NADU  33,Total,28-29,1513598,217047,1481662,189329,300519,48006,262290,36983,410872,49092,278334,31489,153426,17346,70798,5360,5423,1053
C1104,33,00,0000,State - TAMIL NADU  33,Total,30-31,1315315,136561,1271628,102704,183452,17089,215014,20535,327754,25488,256830,19757,183403,13904,100657,5359,4518,572
C1104,33,00,0000,State - TAMIL NADU  33,Total,32-33,445320,35653,436180,30625,94231,8512,81855,6128,122190,7831,79102,4986,41539,2262,15544,696,1719,210
C1104,33,00,0000,State - TAMIL NADU  33,Total,34+,576986,65251,558391,44192,93216,10432,85974,6745,149104,12387,128861,9426,70609,3248,27607,995,3020,959
C1104,33,00,0000,State - TAMIL NADU  33,Total,Age not stated,884841,1173680,802239,836235,0,0,0,0,0,0,0,0,0,0,0,0,802239,836235
C1104,33,00,0000,State - TAMIL NADU  33,Rural,All ages,8675630,10560436,8246410,8660054,1055819,1184112,1107594,1218498,2114791,2299950,1738304,1797375,1055358,1042885,777003,695995,397541,421239
C1104,33,00,0000,State - TAMIL NADU  33,Rural,Less than 10,55270,113344,52178,97698,8,42,75,255,4646,24825,20766,30669,10769,18931,15240,22251,674,725
C1104,33,00,0000,State - TAMIL NADU  33,Rural,10-11,5524,38544,5139,30148,44,205,159,1267,1132,7204,1768,7124,885,5542,1002,8426,149,380
C1104,33,00,0000,State - TAMIL NADU  33,Rural,12-13,5831,184784,4873,137815,47,1620,174,8768,1187,36754,1593,35952,777,26318,1034,28029,61,374
C1104,33,00,0000,State - TAMIL NADU  33,Rural,14-15,23209,952811,18027,756071,419,27388,1090,62179,3973,206156,4521,196824,2988,134442,4937,127519,99,1563
C1104,33,00,0000,State - TAMIL NADU  33,Rural,16-17,85023,1721841,74942,1456786,5041,185460,8002,206873,22864,460900,16461,318580,10074,172398,12270,109406,230,3169
C1104,33,00,0000,State - TAMIL NADU  33,Rural,18-19,448949,2778737,414432,2376769,40926,391187,52543,381407,115909,683746,90625,494760,55460,263272,57958,156892,1011,5505
C1104,33,00,0000,State - TAMIL NADU  33,Rural,20-21,1545846,2440451,1438831,1953937,137878,266201,183349,307777,376638,508451,335115,435075,201514,261335,200623,170331,3714,4767
C1104,33,00,0000,State - TAMIL NADU  33,Rural,22-23,1387090,820922,1336011,708364,195159,156534,200446,128725,389808,187139,291100,133802,154774,69173,101681,31384,3043,1607
C1104,33,00,0000,State - TAMIL NADU  33,Rural,24-25,1978104,575412,1884976,451379,214675,86160,226201,69378,495811,112361,440237,90397,288781,60969,215455,31059,3816,1055
C1104,33,00,0000,State - TAMIL NADU  33,Rural,26-27,933366,160672,908758,138655,171482,38577,150930,25008,256759,34651,179682,23525,98601,12358,49549,4226,1755,310
C1104,33,00,0000,State - TAMIL NADU  33,Rural,28-29,679899,89402,663134,74909,131058,17759,115704,13871,178964,18484,125475,13764,74704,8129,35913,2678,1316,224
C1104,33,00,0000,State - TAMIL NADU  33,Rural,30-31,633862,65009,609176,45367,77366,5928,96993,8275,147069,10719,128039,9902,100058,7415,58436,2993,1215,135
C1104,33,00,0000,State - TAMIL NADU  33,Rural,32-33,191225,13732,186878,11320,40539,2963,33664,2060,50193,2860,35650,2107,18972,994,7519,309,341,27
C1104,33,00,0000,State - TAMIL NADU  33,Rural,34+,279781,31311,269845,19710,41177,4088,38264,2655,69838,5700,67272,4894,37001,1609,15386,492,907,272
C1104,33,00,0000,State - TAMIL NADU  33,Rural,Age not stated,422651,573464,379210,401126,0,0,0,0,0,0,0,0,0,0,0,0,379210,401126
C1104,33,00,0000,State - TAMIL NADU  33,Urban,All ages,6911145,8202672,6639119,6877561,931908,998794,957872,1010492,1740136,1824908,1334600,1358134,731003,727758,487355,485403,456245,472072
C1104,33,00,0000,State - TAMIL NADU  33,Urban,Less than 10,51403,84513,48511,72720,9,29,88,187,3672,15247,20216,25267,10919,14636,12590,16248,1017,1106
C1104,33,00,0000,State - TAMIL NADU  33,Urban,10-11,4686,26845,4355,20251,36,107,157,803,936,5026,1438,4983,806,3450,745,5441,237,441
C1104,33,00,0000,State - TAMIL NADU  33,Urban,12-13,5459,130799,4481,90497,25,598,140,4180,949,21719,1513,24089,778,17580,969,21752,107,579
C1104,33,00,0000,State - TAMIL NADU  33,Urban,14-15,15807,604139,11814,454581,189,11403,601,32234,2728,120479,3121,121934,1978,82435,3057,83784,140,2312
C1104,33,00,0000,State - TAMIL NADU  33,Urban,16-17,45136,1137825,38770,950972,2084,94041,3750,122984,12406,301844,8779,224573,5136,120984,6327,81807,288,4739
C1104,33,00,0000,State - TAMIL NADU  33,Urban,18-19,216975,1901157,199211,1634419,16367,242233,24142,262656,57741,486783,45316,348817,25862,176206,28691,109322,1092,8402
C1104,33,00,0000,State - TAMIL NADU  33,Urban,20-21,785581,1778840,733373,1492586,64530,231498,96924,256736,202438,410558,170887,311053,97024,167211,97508,107158,4062,8372
C1104,33,00,0000,State - TAMIL NADU  33,Urban,22-23,870010,840531,842548,766174,114359,178788,129158,149570,249869,209916,185697,135824,94068,61113,64991,26503,4406,4460
C1104,33,00,0000,State - TAMIL NADU  33,Urban,24-25,1400320,607260,1346251,528178,168677,123507,178784,95048,369660,139800,312816,93216,180748,50494,129181,23033,6385,3080
C1104,33,00,0000,State - TAMIL NADU  33,Urban,26-27,987126,235489,967948,216530,184354,63289,163620,42564,275881,56501,198126,33387,95442,15036,45944,4417,4581,1336
C1104,33,00,0000,State - TAMIL NADU  33,Urban,28-29,833699,127645,818528,114420,169461,30247,146586,23112,231908,30608,152859,17725,78722,9217,34885,2682,4107,829
C1104,33,00,0000,State - TAMIL NADU  33,Urban,30-31,681453,71552,662452,57337,106086,11161,118021,12260,180685,14769,128791,9855,83345,6489,42221,2366,3303,437
C1104,33,00,0000,State - TAMIL NADU  33,Urban,32-33,254095,21921,249302,19305,53692,5549,48191,4068,71997,4971,43452,2879,22567,1268,8025,387,1378,183
C1104,33,00,0000,State - TAMIL NADU  33,Urban,34+,297205,33940,288546,24482,52039,6344,47710,4090,79266,6687,61589,4532,33608,1639,12221,503,2113,687
C1104,33,00,0000,State - TAMIL NADU  33,Urban,Age not stated,462190,600216,423029,435109,0,0,0,0,0,0,0,0,0,0,0,0,423029,435109
C1104,34,00,0000,State - PONDICHERRY  34,Total,All ages,227005,284129,218125,227224,35059,37389,35004,36556,62227,65337,42335,43782,22846,23257,16344,16671,4310,4232
C1104,34,00,0000,State - PONDICHERRY  34,Total,Less than 10,1196,3284,1143,2641,0,1,0,3,65,563,507,1012,296,510,268,545,7,7
C1104,34,00,0000,State - PONDICHERRY  34,Total,10-11,87,1364,72,822,0,1,0,17,17,139,27,147,10,151,16,363,2,4
C1104,34,00,0000,State - PONDICHERRY  34,Total,12-13,93,6727,69,3800,0,16,2,139,10,782,19,953,15,839,22,1068,1,3
C1104,34,00,0000,State - PONDICHERRY  34,Total,14-15,405,26470,300,17902,4,398,12,1228,76,4662,62,4643,45,3346,101,3623,0,2
C1104,34,00,0000,State - PONDICHERRY  34,Total,16-17,1273,48939,1102,38413,53,3858,125,4891,353,12432,234,8931,116,4970,221,3326,0,5
C1104,34,00,0000,State - PONDICHERRY  34,Total,18-19,7400,72088,6739,58898,627,9120,903,9882,2100,18377,1365,12039,764,5910,979,3560,1,10
C1104,34,00,0000,State - PONDICHERRY  34,Total,20-21,24152,55686,22405,45247,2344,8108,3225,8751,6673,13112,4800,8274,2507,4200,2848,2796,8,6
C1104,34,00,0000,State - PONDICHERRY  34,Total,22-23,31755,27641,30611,24913,4184,6747,4802,5204,9611,7108,6407,3687,3134,1499,2466,659,7,9
C1104,34,00,0000,State - PONDICHERRY  34,Total,24-25,45434,18495,43561,16055,5860,4665,6182,3254,12660,4374,9427,2222,5303,1053,4111,481,18,6
C1104,34,00,0000,State - PONDICHERRY  34,Total,26-27,34601,7934,33881,7274,6550,2408,5814,1532,10093,1907,6595,943,3186,369,1636,113,7,2
C1104,34,00,0000,State - PONDICHERRY  34,Total,28-29,30150,4247,29607,3765,6305,1156,5547,872,8517,990,5182,486,2759,194,1290,66,7,1
C1104,34,00,0000,State - PONDICHERRY  34,Total,30-31,23583,2313,22909,1834,4337,464,4376,434,6246,485,3874,254,2599,147,1470,50,7,0
C1104,34,00,0000,State - PONDICHERRY  34,Total,32-33,10397,729,10191,625,2411,196,2102,160,2845,164,1565,77,871,20,395,7,2,1
